index,local_x_m,local_y_m,ideal_x_m,ideal_y_m
600,0.881678,-0.475528,0.414291,-0.852499
601,0.876587,-0.474217,0.410238,-0.849150
602,0.871481,-0.472873,0.406186,-0.845766
603,0.866359,-0.471495,0.402133,-0.842344
604,0.861222,-0.470085,0.398081,-0.838887
605,0.856070,-0.468641,0.394029,-0.835393
606,0.850903,-0.467164,0.389977,-0.831862
607,0.845722,-0.465655,0.385926,-0.828296
608,0.840525,-0.464113,0.381876,-0.824694
609,0.835313,-0.462539,0.377825,-0.821056
610,0.830087,-0.460932,0.373776,-0.817383
611,0.824847,-0.459292,0.369726,-0.813674
612,0.819592,-0.457621,0.365678,-0.809930
613,0.814322,-0.455917,0.361630,-0.806150
614,0.809038,-0.454181,0.357582,-0.802336
615,0.803740,-0.452414,0.353536,-0.798486
616,0.798428,-0.450614,0.349490,-0.794602
617,0.793102,-0.448783,0.345445,-0.790684
618,0.787762,-0.446921,0.341400,-0.786730
619,0.782408,-0.445027,0.337356,-0.782743
620,0.777041,-0.443102,0.333314,-0.778722
621,0.771659,-0.441146,0.329272,-0.774666
622,0.766265,-0.439158,0.325231,-0.770577
623,0.760856,-0.437141,0.321190,-0.766454
624,0.755435,-0.435092,0.317151,-0.762298
625,0.750000,-0.433013,0.313113,-0.758108
626,0.744552,-0.430903,0.309076,-0.753886
627,0.739091,-0.428763,0.305039,-0.749630
628,0.733617,-0.426593,0.301004,-0.745342
629,0.728130,-0.424394,0.296970,-0.741021
630,0.722631,-0.422164,0.292937,-0.736668
631,0.717118,-0.419905,0.288905,-0.732282
632,0.711593,-0.417616,0.284874,-0.727864
633,0.706056,-0.415298,0.280844,-0.723415
634,0.700506,-0.412951,0.276815,-0.718934
635,0.694944,-0.410575,0.272788,-0.714422
636,0.689370,-0.408170,0.268762,-0.709878
637,0.683783,-0.405736,0.264737,-0.705303
638,0.678185,-0.403274,0.260713,-0.700697
639,0.672575,-0.400783,0.256690,-0.696061
640,0.666953,-0.398265,0.252669,-0.691394
641,0.661319,-0.395718,0.248649,-0.686697
642,0.655674,-0.393144,0.244630,-0.681970
643,0.650017,-0.390542,0.240613,-0.677213
644,0.644349,-0.387913,0.236596,-0.672426
645,0.638669,-0.385257,0.232582,-0.667610
646,0.632978,-0.382573,0.228568,-0.662765
647,0.627276,-0.379863,0.224556,-0.657890
648,0.621563,-0.377126,0.220545,-0.652987
649,0.615840,-0.374362,0.216536,-0.648055
650,0.610105,-0.371572,0.212527,-0.643095
651,0.604360,-0.368757,0.208521,-0.638106
652,0.598604,-0.365915,0.204515,-0.633090
653,0.592837,-0.363047,0.200511,-0.628046
654,0.587061,-0.360155,0.196509,-0.622975
655,0.581273,-0.357236,0.192508,-0.617876
656,0.575476,-0.354293,0.188508,-0.612750
657,0.569669,-0.351325,0.184510,-0.607597
658,0.563851,-0.348332,0.180513,-0.602418
659,0.558024,-0.345315,0.176517,-0.597213
660,0.552187,-0.342274,0.172523,-0.591981
661,0.546340,-0.339208,0.168531,-0.586724
662,0.540484,-0.336119,0.164539,-0.581441
663,0.534618,-0.333006,0.160550,-0.576132
664,0.528743,-0.329870,0.156561,-0.570799
665,0.522858,-0.326710,0.152574,-0.565440
666,0.516964,-0.323528,0.148589,-0.560057
667,0.511062,-0.320323,0.144605,-0.554649
668,0.505150,-0.317095,0.140622,-0.549218
669,0.499229,-0.313846,0.136641,-0.543762
670,0.493300,-0.310574,0.132661,-0.538283
671,0.487362,-0.307280,0.128683,-0.532780
672,0.481415,-0.303965,0.124706,-0.527254
673,0.475460,-0.300629,0.120730,-0.521705
674,0.469497,-0.297271,0.116756,-0.516134
675,0.463525,-0.293893,0.112783,-0.510540
676,0.457546,-0.290494,0.108812,-0.504924
677,0.451558,-0.287074,0.104842,-0.499286
678,0.445562,-0.283634,0.100873,-0.493627
679,0.439559,-0.280175,0.096906,-0.487946
680,0.433548,-0.276696,0.092940,-0.482244
681,0.427529,-0.273197,0.088975,-0.476522
682,0.421503,-0.269679,0.085012,-0.470778
683,0.415469,-0.266143,0.081050,-0.465015
684,0.409428,-0.262587,0.077090,-0.459232
685,0.403380,-0.259014,0.073131,-0.453428
686,0.397324,-0.255422,0.069173,-0.447606
687,0.391262,-0.251812,0.065216,-0.441764
688,0.385193,-0.248184,0.061261,-0.435903
689,0.379117,-0.244539,0.057307,-0.430024
690,0.373035,-0.240877,0.053354,-0.424126
691,0.366946,-0.237198,0.049403,-0.418210
692,0.360850,-0.233502,0.045452,-0.412276
693,0.354748,-0.229790,0.041503,-0.406325
694,0.348640,-0.226062,0.037555,-0.400357
695,0.342526,-0.222318,0.033609,-0.394371
696,0.336406,-0.218558,0.029663,-0.388369
697,0.330280,-0.214783,0.025719,-0.382351
698,0.324148,-0.210993,0.021776,-0.376316
699,0.318011,-0.207188,0.017834,-0.370266
700,0.311868,-0.203368,0.013893,-0.364200
701,0.305719,-0.199535,0.009953,-0.358119
702,0.299565,-0.195687,0.006014,-0.352022
703,0.293406,-0.191825,0.002077,-0.345912
704,0.287241,-0.187950,-0.001860,-0.339786
705,0.281072,-0.184062,-0.005795,-0.333647
706,0.274898,-0.180161,-0.009730,-0.327494
707,0.268718,-0.176248,-0.013664,-0.321327
708,0.262535,-0.172321,-0.017596,-0.315148
709,0.256346,-0.168383,-0.021528,-0.308955
710,0.250153,-0.164433,-0.025458,-0.302750
711,0.243956,-0.160472,-0.029388,-0.296532
712,0.237754,-0.156499,-0.033317,-0.290303
713,0.231548,-0.152515,-0.037245,-0.284061
714,0.225338,-0.148521,-0.041172,-0.277809
715,0.219125,-0.144516,-0.045098,-0.271545
716,0.212907,-0.140501,-0.049023,-0.265270
717,0.206685,-0.136476,-0.052948,-0.258985
718,0.200460,-0.132441,-0.056872,-0.252689
719,0.194232,-0.128398,-0.060795,-0.246384
720,0.188000,-0.124345,-0.064717,-0.240069
721,0.181765,-0.120283,-0.068639,-0.233745
722,0.175526,-0.116213,-0.072560,-0.227412
723,0.169285,-0.112135,-0.076480,-0.221070
724,0.163040,-0.108049,-0.080399,-0.214720
725,0.156793,-0.103956,-0.084318,-0.208361
726,0.150543,-0.099855,-0.088237,-0.201995
727,0.144290,-0.095747,-0.092154,-0.195622
728,0.138035,-0.091633,-0.096072,-0.189241
729,0.131777,-0.087512,-0.099988,-0.182853
730,0.125517,-0.083384,-0.103904,-0.176459
731,0.119255,-0.079251,-0.107820,-0.170059
732,0.112990,-0.075113,-0.111735,-0.163652
733,0.106724,-0.070969,-0.115650,-0.157240
734,0.100456,-0.066820,-0.119564,-0.150823
735,0.094186,-0.062667,-0.123478,-0.144401
736,0.087914,-0.058509,-0.127392,-0.137974
737,0.081641,-0.054347,-0.131305,-0.131543
738,0.075366,-0.050181,-0.135218,-0.125107
739,0.069091,-0.046012,-0.139130,-0.118668
740,0.062813,-0.041839,-0.143043,-0.112226
741,0.056535,-0.037663,-0.146955,-0.105780
742,0.050256,-0.033485,-0.150867,-0.099332
743,0.043976,-0.029305,-0.154778,-0.092881
744,0.037695,-0.025122,-0.158690,-0.086427
745,0.031414,-0.020938,-0.162601,-0.079972
746,0.025132,-0.016752,-0.166512,-0.073516
747,0.018849,-0.012565,-0.170423,-0.067058
748,0.012566,-0.008377,-0.174334,-0.060599
749,0.006283,-0.004189,-0.178245,-0.054140
750,0.000000,-0.000000,-0.182156,-0.047680
751,-0.006283,0.004189,-0.186067,-0.041220
752,-0.012566,0.008377,-0.189978,-0.034761
753,-0.018849,0.012565,-0.193889,-0.028302
754,-0.025132,0.016752,-0.197800,-0.021844
755,-0.031414,0.020938,-0.201712,-0.015387
756,-0.037695,0.025122,-0.205623,-0.008932
757,-0.043976,0.029305,-0.209534,-0.002479
758,-0.050256,0.033485,-0.213446,0.003972
759,-0.056535,0.037663,-0.217358,0.010420
760,-0.062813,0.041839,-0.221270,0.016866
761,-0.069091,0.046012,-0.225182,0.023308
762,-0.075366,0.050181,-0.229095,0.029747
763,-0.081641,0.054347,-0.233008,0.036183
764,-0.087914,0.058509,-0.236921,0.042614
765,-0.094186,0.062667,-0.240834,0.049041
766,-0.100456,0.066820,-0.244748,0.055463
767,-0.106724,0.070969,-0.248663,0.061880
768,-0.112990,0.075113,-0.252577,0.068292
769,-0.119255,0.079251,-0.256493,0.074699
770,-0.125517,0.083384,-0.260408,0.081099
771,-0.131777,0.087512,-0.264324,0.087493
772,-0.138035,0.091633,-0.268241,0.093881
773,-0.144290,0.095747,-0.272158,0.100262
774,-0.150543,0.099855,-0.276076,0.106635
775,-0.156793,0.103956,-0.279994,0.113001
776,-0.163040,0.108049,-0.283913,0.119360
777,-0.169285,0.112135,-0.287833,0.125710
778,-0.175526,0.116213,-0.291753,0.132052
779,-0.181765,0.120283,-0.295674,0.138385
780,-0.188000,0.124345,-0.299596,0.144709
781,-0.194232,0.128398,-0.303518,0.151024
782,-0.200460,0.132441,-0.307441,0.157330
783,-0.206685,0.136476,-0.311365,0.163625
784,-0.212907,0.140501,-0.315289,0.169910
785,-0.219125,0.144516,-0.319215,0.176185
786,-0.225338,0.148521,-0.323141,0.182449
787,-0.231548,0.152515,-0.327068,0.188701
788,-0.237754,0.156499,-0.330996,0.194943
789,-0.243956,0.160472,-0.334925,0.201172
790,-0.250153,0.164433,-0.338854,0.207390
791,-0.256346,0.168383,-0.342785,0.213595
792,-0.262535,0.172321,-0.346717,0.219788
793,-0.268718,0.176248,-0.350649,0.225968
794,-0.274898,0.180161,-0.354583,0.232134
795,-0.281072,0.184062,-0.358517,0.238287
796,-0.287241,0.187950,-0.362453,0.244427
797,-0.293406,0.191825,-0.366389,0.250552
798,-0.299565,0.195687,-0.370327,0.256663
799,-0.305719,0.199535,-0.374266,0.262759
800,-0.311868,0.203368,-0.378205,0.268840
801,-0.318011,0.207188,-0.382146,0.274906
802,-0.324148,0.210993,-0.386088,0.280956
803,-0.330280,0.214783,-0.390032,0.286991
804,-0.336406,0.218558,-0.393976,0.293009
805,-0.342526,0.222318,-0.397921,0.299011
806,-0.348640,0.226062,-0.401868,0.304997
807,-0.354748,0.229790,-0.405816,0.310965
808,-0.360850,0.233502,-0.409765,0.316916
809,-0.366946,0.237198,-0.413715,0.322850
810,-0.373035,0.240877,-0.417667,0.328766
811,-0.379117,0.244539,-0.421619,0.334664
812,-0.385193,0.248184,-0.425574,0.340543
813,-0.391262,0.251812,-0.429529,0.346404
814,-0.397324,0.255422,-0.433485,0.352246
815,-0.403380,0.259014,-0.437443,0.358068
816,-0.409428,0.262587,-0.441403,0.363872
817,-0.415469,0.266143,-0.445363,0.369655
818,-0.421503,0.269679,-0.449325,0.375419
819,-0.427529,0.273197,-0.453288,0.381162
820,-0.433548,0.276696,-0.457253,0.386884
821,-0.439559,0.280175,-0.461218,0.392586
822,-0.445562,0.283634,-0.465186,0.398267
823,-0.451558,0.287074,-0.469154,0.403926
824,-0.457546,0.290494,-0.473124,0.409564
825,-0.463525,0.293893,-0.477096,0.415180
826,-0.469497,0.297271,-0.481069,0.420774
827,-0.475460,0.300629,-0.485043,0.426345
828,-0.481415,0.303965,-0.489018,0.431894
829,-0.487362,0.307280,-0.492995,0.437420
830,-0.493300,0.310574,-0.496974,0.442923
831,-0.499229,0.313846,-0.500953,0.448402
832,-0.505150,0.317095,-0.504935,0.453858
833,-0.511062,0.320323,-0.508917,0.459289
834,-0.516964,0.323528,-0.512901,0.464697
835,-0.522858,0.326710,-0.516887,0.470080
836,-0.528743,0.329870,-0.520874,0.475439
837,-0.534618,0.333006,-0.524862,0.480772
838,-0.540484,0.336119,-0.528852,0.486081
839,-0.546340,0.339208,-0.532843,0.491364
840,-0.552187,0.342274,-0.536836,0.496621
841,-0.558024,0.345315,-0.540830,0.501853
842,-0.563851,0.348332,-0.544825,0.507058
843,-0.569669,0.351325,-0.548822,0.512238
844,-0.575476,0.354293,-0.552821,0.517390
845,-0.581273,0.357236,-0.556820,0.522516
846,-0.587061,0.360155,-0.560822,0.527615
847,-0.592837,0.363047,-0.564824,0.532686
848,-0.598604,0.365915,-0.568828,0.537730
849,-0.604360,0.368757,-0.572833,0.542747
850,-0.610105,0.371572,-0.576840,0.547735
851,-0.615840,0.374362,-0.580848,0.552695
852,-0.621563,0.377126,-0.584858,0.557627
853,-0.627276,0.379863,-0.588868,0.562530
854,-0.632978,0.382573,-0.592881,0.567405
855,-0.638669,0.385257,-0.596894,0.572250
856,-0.644349,0.387913,-0.600909,0.577066
857,-0.650017,0.390542,-0.604925,0.581853
858,-0.655674,0.393144,-0.608943,0.586610
859,-0.661319,0.395718,-0.612961,0.591337
860,-0.666953,0.398265,-0.616982,0.596034
861,-0.672575,0.400783,-0.621003,0.600701
862,-0.678185,0.403274,-0.625025,0.605338
863,-0.683783,0.405736,-0.629049,0.609943
864,-0.689370,0.408170,-0.633074,0.614518
865,-0.694944,0.410575,-0.637101,0.619062
866,-0.700506,0.412951,-0.641128,0.623574
867,-0.706056,0.415298,-0.645157,0.628055
868,-0.711593,0.417616,-0.649186,0.632505
869,-0.717118,0.419905,-0.653217,0.636922
870,-0.722631,0.422164,-0.657249,0.641308
871,-0.728130,0.424394,-0.661282,0.645661
872,-0.733617,0.426593,-0.665317,0.649982
873,-0.739091,0.428763,-0.669352,0.654270
874,-0.744552,0.430903,-0.673388,0.658526
875,-0.750000,0.433013,-0.677426,0.662748
876,-0.755435,0.435092,-0.681464,0.666938
877,-0.760856,0.437141,-0.685503,0.671094
878,-0.766265,0.439158,-0.689543,0.675217
879,-0.771659,0.441146,-0.693584,0.679306
880,-0.777041,0.443102,-0.697626,0.683362
881,-0.782408,0.445027,-0.701669,0.687383
882,-0.787762,0.446921,-0.705713,0.691371
883,-0.793102,0.448783,-0.709757,0.695324
884,-0.798428,0.450614,-0.713802,0.699242
885,-0.803740,0.452414,-0.717848,0.703126
886,-0.809038,0.454181,-0.721895,0.706976
887,-0.814322,0.455917,-0.725942,0.710790
888,-0.819592,0.457621,-0.729990,0.714570
889,-0.824847,0.459292,-0.734039,0.718314
890,-0.830087,0.460932,-0.738088,0.722023
891,-0.835313,0.462539,-0.742138,0.725696
892,-0.840525,0.464113,-0.746188,0.729334
893,-0.845722,0.465655,-0.750239,0.732936
894,-0.850903,0.467164,-0.754290,0.736503
895,-0.856070,0.468641,-0.758342,0.740033
896,-0.861222,0.470085,-0.762394,0.743527
897,-0.866359,0.471495,-0.766446,0.746984
898,-0.871481,0.472873,-0.770498,0.750406
899,-0.876587,0.474217,-0.774551,0.753791
900,-0.881678,0.475528,-0.778604,0.757139
901,-0.886753,0.476806,-0.782657,0.760450
902,-0.891813,0.478050,-0.786710,0.763724
903,-0.896857,0.479261,-0.790764,0.766962
904,-0.901886,0.480438,-0.794817,0.770162
905,-0.906899,0.481581,-0.798870,0.773325
906,-0.911895,0.482691,-0.802924,0.776451
907,-0.916876,0.483766,-0.806977,0.779539
908,-0.921841,0.484808,-0.811030,0.782590
909,-0.926789,0.485816,-0.815083,0.785603
910,-0.931722,0.486789,-0.819135,0.788578
911,-0.936638,0.487729,-0.823188,0.791515
912,-0.941537,0.488634,-0.827239,0.794414
913,-0.946420,0.489505,-0.831291,0.797276
914,-0.951286,0.490341,-0.835342,0.800099
915,-0.956136,0.491144,-0.839393,0.802884
916,-0.960969,0.491911,-0.843443,0.805630
917,-0.965785,0.492644,-0.847492,0.808338
918,-0.970584,0.493343,-0.851541,0.811008
919,-0.975366,0.494007,-0.855589,0.813639
920,-0.980131,0.494636,-0.859636,0.816231
921,-0.984879,0.495231,-0.863682,0.818785
922,-0.989609,0.495791,-0.867728,0.821300
923,-0.994322,0.496315,-0.871772,0.823776
924,-0.999018,0.496806,-0.875816,0.826213
925,-1.003696,0.497261,-0.879858,0.828611
926,-1.008356,0.497681,-0.883900,0.830970
927,-1.012999,0.498067,-0.887940,0.833290
928,-1.017624,0.498417,-0.891979,0.835570
929,-1.022231,0.498733,-0.896016,0.837812
930,-1.026821,0.499013,-0.900052,0.840014
931,-1.031392,0.499259,-0.904087,0.842177
932,-1.035945,0.499469,-0.908120,0.844300
933,-1.040480,0.499645,-0.912152,0.846384
934,-1.044997,0.499785,-0.916182,0.848428
935,-1.049495,0.499890,-0.920210,0.850433
936,-1.053975,0.499961,-0.924237,0.852398
937,-1.058436,0.499996,-0.928261,0.854324
938,-1.062879,0.499996,-0.932284,0.856210
939,-1.067304,0.499961,-0.936305,0.858056
940,-1.071709,0.499890,-0.940324,0.859862
941,-1.076096,0.499785,-0.944340,0.861629
942,-1.080464,0.499645,-0.948355,0.863356
943,-1.084812,0.499469,-0.952367,0.865043
944,-1.089142,0.499259,-0.956376,0.866691
945,-1.093453,0.499013,-0.960384,0.868298
946,-1.097744,0.498733,-0.964388,0.869866
947,-1.102017,0.498417,-0.968391,0.871394
948,-1.106270,0.498067,-0.972390,0.872882
949,-1.110503,0.497681,-0.976387,0.874330
950,-1.114717,0.497261,-0.980381,0.875738
951,-1.118912,0.496806,-0.984372,0.877106
952,-1.123087,0.496315,-0.988360,0.878434
953,-1.127242,0.495791,-0.992345,0.879723
954,-1.131377,0.495231,-0.996327,0.880971
955,-1.135493,0.494636,-1.000306,0.882180
956,-1.139588,0.494007,-1.004281,0.883349
957,-1.143664,0.493343,-1.008253,0.884478
958,-1.147719,0.492644,-1.012222,0.885567
959,-1.151755,0.491911,-1.016187,0.886616
960,-1.155770,0.491144,-1.020148,0.887625
961,-1.159765,0.490341,-1.024106,0.888595
962,-1.163739,0.489505,-1.028060,0.889524
963,-1.167693,0.488634,-1.032009,0.890414
964,-1.171627,0.487729,-1.035955,0.891265
965,-1.175540,0.486789,-1.039897,0.892075
966,-1.179433,0.485816,-1.043835,0.892846
967,-1.183304,0.484808,-1.047768,0.893577
968,-1.187155,0.483766,-1.051697,0.894268
969,-1.190986,0.482691,-1.055622,0.894920
970,-1.194795,0.481581,-1.059542,0.895533
971,-1.198583,0.480438,-1.063457,0.896106
972,-1.202350,0.479261,-1.067368,0.896639
973,-1.206097,0.478050,-1.071274,0.897133
974,-1.209822,0.476806,-1.075175,0.897588
975,-1.213525,0.475528,-1.079071,0.898003
976,-1.217208,0.474217,-1.082961,0.898379
977,-1.220869,0.472873,-1.086847,0.898716
978,-1.224509,0.471495,-1.090727,0.899014
979,-1.228127,0.470085,-1.094602,0.899272
980,-1.231724,0.468641,-1.098472,0.899492
981,-1.235299,0.467164,-1.102335,0.899672
982,-1.238852,0.465655,-1.106193,0.899814
983,-1.242384,0.464113,-1.110046,0.899917
984,-1.245894,0.462539,-1.113892,0.899981
985,-1.249382,0.460932,-1.117732,0.900007
986,-1.252848,0.459292,-1.121567,0.899994
987,-1.256292,0.457621,-1.125395,0.899942
988,-1.259714,0.455917,-1.129216,0.899852
989,-1.263114,0.454181,-1.133031,0.899724
990,-1.266492,0.452414,-1.136840,0.899557
991,-1.269847,0.450614,-1.140642,0.899353
992,-1.273181,0.448783,-1.144437,0.899110
993,-1.276492,0.446921,-1.148226,0.898829
994,-1.279780,0.445027,-1.152007,0.898510
995,-1.283046,0.443102,-1.155782,0.898153
996,-1.286290,0.441146,-1.159549,0.897759
997,-1.289511,0.439158,-1.163309,0.897327
998,-1.292709,0.437141,-1.167062,0.896858
999,-1.295885,0.435092,-1.170807,0.896351
1000,-1.299038,0.433013,-1.174544,0.895807
1001,-1.302168,0.430903,-1.178274,0.895225
1002,-1.305276,0.428763,-1.181995,0.894607
1003,-1.308360,0.426593,-1.185709,0.893951
1004,-1.311422,0.424394,-1.189415,0.893259
1005,-1.314460,0.422164,-1.193113,0.892530
1006,-1.317475,0.419905,-1.196802,0.891765
1007,-1.320468,0.417616,-1.200483,0.890962
1008,-1.323437,0.415298,-1.204155,0.890124
1009,-1.326383,0.412951,-1.207819,0.889249
1010,-1.329305,0.410575,-1.211474,0.888338
1011,-1.332205,0.408170,-1.215120,0.887391
1012,-1.335081,0.405736,-1.218757,0.886409
1013,-1.337933,0.403274,-1.222385,0.885390
1014,-1.340762,0.400783,-1.226003,0.884336
1015,-1.343568,0.398265,-1.229612,0.883247
1016,-1.346350,0.395718,-1.233212,0.882122
1017,-1.349108,0.393144,-1.236802,0.880962
1018,-1.351843,0.390542,-1.240383,0.879767
1019,-1.354553,0.387913,-1.243954,0.878537
1020,-1.357241,0.385257,-1.247514,0.877273
1021,-1.359904,0.382573,-1.251065,0.875973
1022,-1.362543,0.379863,-1.254605,0.874640
1023,-1.365159,0.377126,-1.258135,0.873272
1024,-1.367751,0.374362,-1.261655,0.871870
1025,-1.370318,0.371572,-1.265164,0.870434
1026,-1.372862,0.368757,-1.268662,0.868964
1027,-1.375381,0.365915,-1.272150,0.867460
1028,-1.377877,0.363047,-1.275626,0.865923
1029,-1.380348,0.360155,-1.279092,0.864353
1030,-1.382795,0.357236,-1.282546,0.862749
1031,-1.385217,0.354293,-1.285989,0.861113
1032,-1.387616,0.351325,-1.289420,0.859444
1033,-1.389990,0.348332,-1.292840,0.857742
1034,-1.392340,0.345315,-1.296249,0.856007
1035,-1.394665,0.342274,-1.299645,0.854240
1036,-1.396965,0.339208,-1.303029,0.852441
1037,-1.399242,0.336119,-1.306402,0.850610
1038,-1.401493,0.333006,-1.309762,0.848748
1039,-1.403721,0.329870,-1.313110,0.846853
1040,-1.405923,0.326710,-1.316445,0.844928
1041,-1.408101,0.323528,-1.319768,0.842971
1042,-1.410254,0.320323,-1.323078,0.840983
1043,-1.412382,0.317095,-1.326375,0.838964
1044,-1.414486,0.313846,-1.329659,0.836914
1045,-1.416565,0.310574,-1.332930,0.834834
1046,-1.418618,0.307280,-1.336188,0.832724
1047,-1.420647,0.303965,-1.339432,0.830584
1048,-1.422652,0.300629,-1.342663,0.828413
1049,-1.424631,0.297271,-1.345880,0.826213
1050,-1.426585,0.293893,-1.349084,0.823984
1051,-1.428514,0.290494,-1.352273,0.821725
1052,-1.430418,0.287074,-1.355449,0.819437
1053,-1.432297,0.283634,-1.358610,0.817121
1054,-1.434151,0.280175,-1.361757,0.814775
1055,-1.435979,0.276696,-1.364889,0.812401
1056,-1.437783,0.273197,-1.368007,0.809999
1057,-1.439561,0.269679,-1.371111,0.807569
1058,-1.441314,0.266143,-1.374199,0.805110
1059,-1.443042,0.262587,-1.377273,0.802625
1060,-1.444744,0.259014,-1.380331,0.800111
1061,-1.446421,0.255422,-1.383374,0.797571
1062,-1.448072,0.251812,-1.386402,0.795004
1063,-1.449699,0.248184,-1.389414,0.792409
1064,-1.451299,0.244539,-1.392411,0.789788
1065,-1.452875,0.240877,-1.395392,0.787141
1066,-1.454425,0.237198,-1.398357,0.784468
1067,-1.455949,0.233502,-1.401306,0.781769
1068,-1.457448,0.229790,-1.404238,0.779044
1069,-1.458921,0.226062,-1.407155,0.776294
1070,-1.460368,0.222318,-1.410055,0.773518
1071,-1.461790,0.218558,-1.412938,0.770717
1072,-1.463187,0.214783,-1.415805,0.767892
1073,-1.464557,0.210993,-1.418655,0.765042
1074,-1.465902,0.207188,-1.421488,0.762168
1075,-1.467221,0.203368,-1.424304,0.759270
1076,-1.468515,0.199535,-1.427102,0.756348
1077,-1.469783,0.195687,-1.429883,0.753402
1078,-1.471024,0.191825,-1.432647,0.750433
1079,-1.472241,0.187950,-1.435393,0.747440
1080,-1.473431,0.184062,-1.438121,0.744425
1081,-1.474595,0.180161,-1.440831,0.741387
1082,-1.475734,0.176248,-1.443523,0.738327
1083,-1.476847,0.172321,-1.446197,0.735244
1084,-1.477933,0.168383,-1.448853,0.732140
1085,-1.478994,0.164433,-1.451490,0.729014
1086,-1.480029,0.160472,-1.454109,0.725866
1087,-1.481038,0.156499,-1.456709,0.722697
1088,-1.482021,0.152515,-1.459290,0.719508
1089,-1.482978,0.148521,-1.461852,0.716297
1090,-1.483908,0.144516,-1.464395,0.713066
1091,-1.484813,0.140501,-1.466918,0.709815
1092,-1.485692,0.136476,-1.469422,0.706544
1093,-1.486545,0.132441,-1.471907,0.703253
1094,-1.487372,0.128398,-1.474372,0.699942
1095,-1.488172,0.124345,-1.476817,0.696612
1096,-1.488946,0.120283,-1.479242,0.693264
1097,-1.489695,0.116213,-1.481648,0.689896
1098,-1.490417,0.112135,-1.484033,0.686510
1099,-1.491113,0.108049,-1.486397,0.683106
1100,-1.491783,0.103956,-1.488741,0.679684
1101,-1.492427,0.099855,-1.491065,0.676244
1102,-1.493044,0.095747,-1.493368,0.672787
1103,-1.493635,0.091633,-1.495650,0.669312
1104,-1.494200,0.087512,-1.497911,0.665821
1105,-1.494739,0.083384,-1.500151,0.662313
1106,-1.495252,0.079251,-1.502369,0.658788
1107,-1.495738,0.075113,-1.504566,0.655248
1108,-1.496199,0.070969,-1.506742,0.651691
1109,-1.496632,0.066820,-1.508896,0.648119
1110,-1.497040,0.062667,-1.511028,0.644531
1111,-1.497421,0.058509,-1.513138,0.640928
1112,-1.497777,0.054347,-1.515227,0.637310
1113,-1.498105,0.050181,-1.517293,0.633678
1114,-1.498408,0.046012,-1.519336,0.630032
1115,-1.498684,0.041839,-1.521358,0.626371
1116,-1.498934,0.037663,-1.523357,0.622696
1117,-1.499158,0.033485,-1.525333,0.619008
1118,-1.499355,0.029305,-1.527286,0.615307
1119,-1.499526,0.025122,-1.529216,0.611592
1120,-1.499671,0.020938,-1.531123,0.607865
1121,-1.499789,0.016752,-1.533008,0.604125
1122,-1.499882,0.012565,-1.534868,0.600373
1123,-1.499947,0.008377,-1.536705,0.596610
1124,-1.499987,0.004189,-1.538519,0.592834
1125,-1.500000,0.000000,-1.540309,0.589047
1126,-1.499987,-0.004189,-1.542075,0.585249
1127,-1.499947,-0.008377,-1.543817,0.581440
1128,-1.499882,-0.012565,-1.545536,0.577620
1129,-1.499789,-0.016752,-1.547229,0.573790
1130,-1.499671,-0.020938,-1.548899,0.569949
1131,-1.499526,-0.025122,-1.550544,0.566099
1132,-1.499355,-0.029305,-1.552165,0.562240
1133,-1.499158,-0.033485,-1.553761,0.558371
1134,-1.498934,-0.037663,-1.555332,0.554493
1135,-1.498684,-0.041839,-1.556878,0.550606
1136,-1.498408,-0.046012,-1.558399,0.546711
1137,-1.498105,-0.050181,-1.559895,0.542807
1138,-1.497777,-0.054347,-1.561365,0.538896
1139,-1.497421,-0.058509,-1.562810,0.534976
1140,-1.497040,-0.062667,-1.564230,0.531050
1141,-1.496632,-0.066820,-1.565624,0.527116
1142,-1.496199,-0.070969,-1.566992,0.523175
1143,-1.495738,-0.075113,-1.568335,0.519228
1144,-1.495252,-0.079251,-1.569651,0.515274
1145,-1.494739,-0.083384,-1.570941,0.511315
1146,-1.494200,-0.087512,-1.572205,0.507349
1147,-1.493635,-0.091633,-1.573443,0.503378
1148,-1.493044,-0.095747,-1.574654,0.499401
1149,-1.492427,-0.099855,-1.575839,0.495420
1150,-1.491783,-0.103956,-1.576997,0.491434
1151,-1.491113,-0.108049,-1.578128,0.487443
1152,-1.490417,-0.112135,-1.579232,0.483448
1153,-1.489695,-0.116213,-1.580309,0.479449
1154,-1.488946,-0.120283,-1.581359,0.475446
1155,-1.488172,-0.124345,-1.582382,0.471440
1156,-1.487372,-0.128398,-1.583378,0.467430
1157,-1.486545,-0.132441,-1.584346,0.463418
1158,-1.485692,-0.136476,-1.585286,0.459403
1159,-1.484813,-0.140501,-1.586199,0.455386
1160,-1.483908,-0.144516,-1.587084,0.451366
1161,-1.482978,-0.148521,-1.587941,0.447345
1162,-1.482021,-0.152515,-1.588770,0.443322
1163,-1.481038,-0.156499,-1.589571,0.439298
1164,-1.480029,-0.160472,-1.590344,0.435273
1165,-1.478994,-0.164433,-1.591089,0.431246
1166,-1.477933,-0.168383,-1.591805,0.427220
1167,-1.476847,-0.172321,-1.592493,0.423193
1168,-1.475734,-0.176248,-1.593152,0.419166
1169,-1.474595,-0.180161,-1.593782,0.415139
